N° Documento	Clase	Fecha Contabilización	Dias	Cuenta	Usuario	Texto	Texto cabecera	Centro de costo	Referencia	Moneda doc.	Debe	Haber
2386193	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	29		Pesos	718.654	0
2386197	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	29		Pesos	2.275.020	0
2386218	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	29		Pesos	2.776.356	0
2386219	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	04-CON DOCUMENTO	29		Pesos	1.866.430	0
3967419	Débito	06-01-2025	32	1101500002	6628	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	20		Pesos	20.400.000	0
3967471	Débito	06-01-2025	32	1101500002	6628	INGRESOS VARIOS PESOS	74-PAGO ALTO VALOR CAMARA	20		Pesos	65.000.000	0
2512696	Débito	06-01-2025	32	1101500002	612	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	19		Pesos	2.996.760	0
2512711	Débito	06-01-2025	32	1101500002	612	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	19		Pesos	1.600.000	0
2865196	Débito	06-01-2025	32	1101500002	8374	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	17		Pesos	309.300	0
2865725	Débito	06-01-2025	32	1101500002	8374	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	17		Pesos	1.386.000	0
2865730	Débito	06-01-2025	32	1101500002	8374	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	17		Pesos	3.669.786	0
2865731	Débito	06-01-2025	32	1101500002	8374	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	17		Pesos	6.371.317	0
2865775	Débito	06-01-2025	32	1101500002	8374	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	17		Pesos	8.862.948	0
3146666	Débito	06-01-2025	32	1101500002	28	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	15		Pesos	531.292	0
3238325	Débito	06-01-2025	32	1101500002	286	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	12		Pesos	209.957	0
3238359	Débito	06-01-2025	32	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	12		Pesos	2.107.350	0
3238360	Débito	06-01-2025	32	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	12		Pesos	27.659.307	0
3238386	Débito	06-01-2025	32	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	12		Pesos	1.067.379	0
3243503	Débito	06-01-2025	32	1101500002	2041	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	5		Pesos	7.000.000	0
3243871	Débito	06-01-2025	32	1101500002	2041	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	5		Pesos	208.250	0
3243897	Débito	06-01-2025	32	1101500002	2041	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	5		Pesos	8.326.860	0
3322321	Débito	06-01-2025	32	1101500002	9434	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	7		Pesos	365.993	0
3322321	Débito	06-01-2025	32	1101500002	9434	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	03-CON DOCUMENTO	7		Pesos	390.728	0
3440366	Débito	06-01-2025	32	1101500002	1244	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	10		Pesos	301.965	0
3966837	Débito	06-01-2025	32	1101500002	6628	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	20		Pesos	128.000.000	0
5242082	Débito	06-01-2025	32	1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	2		Pesos	771.283	0
5242083	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2		Pesos	0	-1.248.520
7587082	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36		Pesos	0	-42.464.030
7590915	Débito	06-01-2025	32	1101500002	7123	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	111.668	0
7590917	Débito	06-01-2025	32	1101500002	2081	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	1.398.054	0
7590999	Débito	06-01-2025	32	1101500002	151	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	36		Pesos	1.800.000	0
7591060	Débito	06-01-2025	32	1101500002	151	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	3.000.000	0
7591083	Débito	06-01-2025	32	1101500002	7123	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	36		Pesos	47.740	0
7591260	Débito	06-01-2025	32	1101500002	2081	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	50.000	0
7591314	Débito	06-01-2025	32	1101500002	1687	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	36		Pesos	10.000.000	0
7591344	Débito	06-01-2025	32	1101500002	2081	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	36		Pesos	49.220	0
5243691	Débito	06-01-2025	32	1101500002	1232	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	2		Pesos	77.000	0
5243691	Débito	06-01-2025	32	1101500002	1232	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	04-CON DOCUMENTO	2		Pesos	39.680	0
5243854	Débito	06-01-2025	32	1101500002	1232	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	03-CON DOCUMENTO	2		Pesos	156.000	0
5243879	Débito	06-01-2025	32	1101500002	1232	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	2		Pesos	1.463.747	0
7589454	Débito	06-01-2025	32	1101500002	151	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	700.000	0
7589468	Débito	06-01-2025	32	1101500002	2081	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	02-VALOR CHEQUES	36		Pesos	1.587.739	0
7589514	Débito	06-01-2025	32	1101500002	2081	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	36		Pesos	4.000.000	0
7591187	Débito	06-01-2025	32	1101500002	1687	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	3.072.480	0
598371	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	55		Pesos	0	-50.355.348
810886	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	58		Pesos	0	-429.042
874247	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	57		Pesos	0	-242.959
598895	Débito	06-01-2025	32	1101500002	233	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	55		Pesos	2.560.800	0
598940	Débito	06-01-2025	32	1101500002	233	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	55		Pesos	500.294	0
811380	Débito	06-01-2025	32	1101500002	152	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	58		Pesos	4.000.000	0
811692	Débito	06-01-2025	32	1101500002	152	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	58		Pesos	150.000	0
1212527	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	54		Pesos	0	-2.228.560
1213287	Crédito	06-01-2025	32	1101500002	3050	EGRESOS VARIOS PESOS	54-54-OP CANJE NO ENVIADO	54		Pesos	0	-1.302.157
1564445	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51		Pesos	0	-2.167.483
1583087	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	43		Pesos	0	-1.881.952
1975435	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	14		Pesos	0	-26.375.069
2236186	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	30		Pesos	0	-7.988.353
2385458	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29		Pesos	0	-2.905.878
2864336	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	17		Pesos	0	-171.644.350
3145809	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	15		Pesos	0	-21.683.199
3147102	Débito	06-01-2025	32	1101500002	28	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	15		Pesos	439.144	0
3237249	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	12		Pesos	0	-1.168.026
3440698	Débito	06-01-2025	32	1101500002	1244	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	10		Pesos	278.597	0
3966002	Crédito	06-01-2025	32	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20		Pesos	0	-15.365.038
1213008	Débito	06-01-2025	32	1101500002	3050	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	54		Pesos	145.547	0
3967319	Crédito	06-01-2025	32	1101500002	6628	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	01-VALE VISTA  PAGADO MISMA OFICINA	20		Pesos	0	-72.444.794
1213263	Débito	06-01-2025	32	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	54		Pesos	320.655	0
1583523	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	43		Pesos	9.022.563	0
1213266	Débito	06-01-2025	32	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	54		Pesos	333.270	0
1213270	Débito	06-01-2025	32	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	54		Pesos	457.000	0
1213271	Débito	06-01-2025	32	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	04-CON DOCUMENTO	54		Pesos	648.232	0
3147082	Débito	06-01-2025	32	1101500002	28	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	15		Pesos	2.272.250	0
3147082	Débito	06-01-2025	32	1101500002	28	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	15		Pesos	1.814.870	0
1564845	Débito	06-01-2025	32	1101500002	8234	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	51		Pesos	1.901.091	0
1565075	Débito	06-01-2025	32	1101500002	8234	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	51		Pesos	1.710.000	0
811939	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	58		Pesos	0	-4.150.000
1213510	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	54		Pesos	0	-3.453.375
1565259	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51		Pesos	0	-3.611.091
1583747	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	43		Pesos	0	-23.305.808
2237294	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	30		Pesos	0	-4.699.100
2237878	Débito	07-01-2025	31	1101500002	955	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	30		Pesos	60.000	0
1753380	Débito	07-01-2025	31	1101500002	5308	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	42		Pesos	210.070	0
1462279	Débito	07-01-2025	31	1101500002	1641	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	47		Pesos	1.178.620	0
2237875	Débito	07-01-2025	31	1101500002	633	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	30		Pesos	50.000	0
1584058	Débito	07-01-2025	31	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	43		Pesos	1.626.640	0
1584070	Débito	07-01-2025	31	1101500002	249	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	43		Pesos	191.590	0
1753360	Débito	07-01-2025	31	1101500002	5308	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	42		Pesos	328.400	0
2146036	Débito	07-01-2025	31	1101500002	8631	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	34		Pesos	4.339.693	0
1976399	Débito	07-01-2025	31	1101500002	9179	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	14		Pesos	820.373	0
2019474	Débito	07-01-2025	31	1101500002	736	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	27		Pesos	2.850.661	0
2145850	Débito	07-01-2025	31	1101500002	8631	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	34		Pesos	2.915.500	0
2146040	Débito	07-01-2025	31	1101500002	8631	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	34		Pesos	106.000	0
2237882	Débito	07-01-2025	31	1101500002	633	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	30		Pesos	4.341.960	0
2237658	Débito	07-01-2025	31	1101500002	1184	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	30		Pesos	4.466.278	0
2237668	Débito	07-01-2025	31	1101500002	633	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	30		Pesos	12.522.541	0
2237888	Débito	07-01-2025	31	1101500002	633	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	30		Pesos	500.000	0
2386454	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29		Pesos	0	-10.795.766
2513516	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	19		Pesos	0	-4.596.760
2514232	Débito	07-01-2025	31	1101500002	612	INGRESOS VARIOS PESOS	74-PAGO ALTO VALOR CAMARA	19		Pesos	123.791.360	0
2574537	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	21		Pesos	0	-722.584
2654943	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	8		Pesos	0	-18.133.490
2747902	Débito	07-01-2025	31	1101500002	6	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	11		Pesos	9.641.910	0
2866052	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	17		Pesos	0	-17.599.351
2867138	Débito	07-01-2025	31	1101500002	8374	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	17		Pesos	1.137.278	0
3147307	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	15		Pesos	0	-3.944.908
3238693	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	12		Pesos	0	-29.926.614
3244282	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	5		Pesos	0	-15.535.110
3245029	Débito	07-01-2025	31	1101500002	2041	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	5		Pesos	374.597	0
3323180	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	7		Pesos	0	-212.756.721
3441112	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	10		Pesos	0	-20.730.562
3441113	Débito	07-01-2025	31	1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	10		Pesos	20.000.000	0
3967860	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20		Pesos	0	-54.257.392
3967862	Crédito	07-01-2025	31	1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	20		Pesos	0	-105.000.000
5245451	Débito	07-01-2025	31	1101500002	425	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	2		Pesos	125.000	0
5244183	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2		Pesos	0	-2.019.845
2386812	Débito	07-01-2025	31	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	29		Pesos	380.800	0
2386989	Débito	07-01-2025	31	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	29		Pesos	230.000	0
2514143	Débito	07-01-2025	31	1101500002	612	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	19		Pesos	68.000.000	0
2387000	Débito	07-01-2025	31	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	29		Pesos	4.100.000	0
3324085	Débito	07-01-2025	31	1101500002	9434	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	7		Pesos	5.706.307	0
2514176	Crédito	07-01-2025	31	1101500002	612	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	01-VALE VISTA  PAGADO MISMA OFICINA	19		Pesos	0	-172.831.561
2747861	Débito	07-01-2025	31	1101500002	6	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	11		Pesos	1.050.000	0
3239565	Débito	07-01-2025	31	1101500002	286	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	12		Pesos	5.100.000	0
2867126	Débito	07-01-2025	31	1101500002	8374	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	17		Pesos	5.155.456	0
3239591	Débito	07-01-2025	31	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	12		Pesos	1.952.510	0
5245514	Débito	07-01-2025	31	1101500002	1232	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	2		Pesos	512.813	0
3239585	Débito	07-01-2025	31	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	12		Pesos	350.000	0
3239609	Débito	07-01-2025	31	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	12		Pesos	6.611.360	0
3244704	Débito	07-01-2025	31	1101500002	2041	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	5		Pesos	27.488.700	0
3323738	Débito	07-01-2025	31	1101500002	9434	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	7		Pesos	1.366.284	0
3968480	Débito	07-01-2025	31	1101500002	4169	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	20		Pesos	45.000.000	0
7591996	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36		Pesos	0	-26.639.735
7595109	Débito	07-01-2025	31	1101500002	151	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	36		Pesos	383.330	0
7595267	Débito	07-01-2025	31	1101500002	151	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	449.306	0
7595270	Débito	07-01-2025	31	1101500002	1687	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	6.000.000	0
7593942	Débito	07-01-2025	31	1101500002	151	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	36		Pesos	546.540	0
7593945	Débito	07-01-2025	31	1101500002	7123	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	36		Pesos	179.138	0
7593965	Débito	07-01-2025	31	1101500002	2081	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	40.000.000	0
7593983	Débito	07-01-2025	31	1101500002	1687	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	36		Pesos	500.000	0
7593999	Débito	07-01-2025	31	1101500002	151	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 36-90 PESOS	02-VALOR CHEQUES	36		Pesos	1.000.000	0
7594015	Débito	07-01-2025	31	1101500002	2081	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	36		Pesos	1.000.000	0
7594959	Débito	07-01-2025	31	1101500002	2081	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	4.267.905	0
7595072	Débito	07-01-2025	31	1101500002	1687	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	40.000.000	0
7595221	Débito	07-01-2025	31	1101500002	151	INGRESOS VARIOS PESOS	73-OP INGRESO CHQS	36		Pesos	1.066.100	0
7595224	Débito	07-01-2025	31	1101500002	151	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	36		Pesos	153.028	0
599004	Crédito	07-01-2025	31	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	55		Pesos	0	-9.975.164
7598594	Débito	08-01-2025	30	1101500002	1687	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	21.800	0
7598621	Débito	08-01-2025	30	1101500002	1687	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	13.573.140	0
7598625	Débito	08-01-2025	30	1101500002	2081	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	5.655.999	0
1584292	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	43		Pesos	0	-1.818.230
7598715	Débito	08-01-2025	30	1101500002	151	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	36		Pesos	1.014.179	0
7598753	Débito	08-01-2025	30	1101500002	151	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	354.692	0
7598758	Débito	08-01-2025	30	1101500002	1687	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	277.825	0
1753565	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	42		Pesos	0	-538.470
1976739	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	14		Pesos	0	-820.373
2146257	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	34		Pesos	0	-7.361.193
2238125	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	30		Pesos	0	-22.026.904
2387228	Crédito	08-01-2025	30	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29		Pesos	0	-5.999.068
599809	Débito	08-01-2025	30	1101500002	449	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	55		Pesos	237.590	0
599842	Crédito	08-01-2025	30	1101500002	449	EGRESOS VARIOS PESOS	54-54-OP CANJE NO ENVIADO	55		Pesos	0	-327.871
599843	Débito	08-01-2025	30	1101500002	449	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	55		Pesos	90.281	0
1214881	Débito	08-01-2025	30	1101500002	3050	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	54		Pesos	950.000	0
813376	Débito	08-01-2025	30	1101500002	1763	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	58		Pesos	2.468.000	0
1214667	Débito	08-01-2025	30	1101500002	3050	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	54		Pesos	2.187.110	0
1566231	Débito	08-01-2025	30	1101500002	8234	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	51		Pesos	1.126.720	0
1584489	Débito	08-01-2025	30	1101500002	9676	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 36-90 PESOS	02-VALOR CHEQUES	43		Pesos	60.000.000	0
1463034	Débito	08-01-2025	30	1101500002	1641	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	47		Pesos	6.564.031	0
1584579	Débito	08-01-2025	30	1101500002	9676	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	43		Pesos	931.082	0
1584555	Débito	08-01-2025	30	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	43		Pesos	800.000	0
1584562	Débito	08-01-2025	30	1101500002	9676	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	43		Pesos	710.812	0
1753952	Débito	08-01-2025	30	1101500002	5308	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	42		Pesos	224.000	0
1753952	Débito	08-01-2025	30	1101500002	5308	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	03-CON DOCUMENTO	42		Pesos	288.000	0
1754149	Débito	08-01-2025	30	1101500002	5308	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	42		Pesos	70.604	0
